"Cycling B"	"LZ GC"	"DZ GC"	"GC"	"prePB"	"FCRL2/3high GC"
"P2RY10"	0.0763891324007308	0.0763922962299569	0.0713312338480289	0.0950225136498078	0.035606745017766	0.149212762864499
"GPR174"	0.052121305180305	0.124272345757432	0.0939799996653074	0.126835454888025	0.166292107816881	0.164612083947611
"ITM2A"	0.0838625076111392	0.0759329930940073	0.0344003662949874	0.0323250409860744	0.0579949757243305	0.00879739597079265
"BRWD3"	0.128859968472711	0.145470571401015	0.153657323232245	0.22597193403871	0.165450079677614	0.308798221435981
"HMGN5"	0.0505220886208548	0.0111481963327105	0.0270106208653969	0.017726596132061	0.00386358903467069	0.00655847801335831
"SH3BGRL"	1.71240435394131	2.0626303147942	2.6277303161696	2.61895514865937	2.73091166595768	2.58373075646104
"RPS6KA6"	0.00196257922497395	0	0.00393191795758007	0.00703023970364927	0.012485625923156	0
"HDX"	0.0092792499965091	0.0229996543356959	0.0116570192608363	0.0139524130898105	0.031566900784262	0
"APOOL"	0.0833415481704152	0.0809895287652202	0.0810947847921918	0.0786809886399455	0.0480181479984407	0.0420046611921143
"ZNF711"	0.0231349593383434	0.00672527742154284	0.0269020167101262	0.0267651641774267	0.02129823235541	0.0131654475462239
"POF1B"	0.00134066446638936	0.00257817742965507	0.00116966741171537	0.00132254100272298	0	0
"CHM"	0.0919009190479672	0.108639060737767	0.094527281731868	0.130803542486226	0.124572227880723	0.11788565041663
"PCDH11X"	0.0004950072103114	0	0.00112814535385746	0	0	0
"NAP1L3"	0.00199378599741336	0.00159664653135726	0	0.00079618512673635	0	0
"DIAPH2"	0.100988716405091	0.161946035861189	0.106738348286389	0.149659320681842	0.0265651455545461	0.140502980273584
"RPA4"	0.00346896616989991	0.00257302899546375	0.00118796981021919	0.00759306958208962	0.00495331009900676	0
"DIAPH2-AS1"	0.000608407440358352	0	0	0	0	0
"TSPAN6"	0.0019672228548609	0	0.000855287647897237	0.00105527108964549	0	0
"SYTL4"	0.00987378189248571	0.0534998055647537	0.00205093287433299	0.0376038710745421	0.00821064575907831	0
"CSTF2"	0.264611678337361	0.327385407073472	0.166384227796247	0.205393354153727	0.272995401391024	0.137687511156757
"XKRX"	0.0521477876417015	0.0237807213119506	0.0400041532794149	0.0724988454627154	0.138172163100355	0.0546114870792556
"TRMT2B"	0.107833732836993	0.0890574870903659	0.0685553428295872	0.11413812821321	0.0737222237178545	0.127320143965586
"CENPI"	0.0699275348308222	0.00394860019422731	0.00251012763528019	0.00276071683370404	0	0
"DRP2"	0.00247135814352405	0	0	0	0	0
"TAF7L"	0.000107321689573945	0.00291260976533977	0	0.00121700027686756	0	0
"TIMM8A"	0.243548010989843	0.416778323213055	0.115648146787984	0.122615396392884	0.0970014823537172	0.220942988665955
"BTK"	0.613404185480419	0.978762621578332	1.00365592275101	1.33756787705431	0.652703803021502	1.45958193141854
"RPL36A"	5.74600546285944	4.97243019206147	5.42196719521083	4.86431919723504	3.98278183780295	5.27274368992724
"RPL36A-HNRNPH2"	0.000713964534221284	0	0.0034991058573837	0.000920393824072413	0	0
"GLA"	0.3549842210055	0.375886642651404	0.132058136884055	0.307552483235799	0.373181013735049	0.483874487193618
"HNRNPH2"	0.262636745265634	0.206491980296425	0.331511813877288	0.280051776742542	0.173715566958831	0.171633758919677
"ARMCX4"	0.0049182309867076	0.00359812977903334	0.00830806487028147	0.00751345426546996	0.00983013526266121	0
"ARMCX1"	0.00315661781585235	0	0	0.00500294254137411	0.00679232005955506	0
"ARMCX6"	0.400225329397155	0.460243751886028	0.434450804613697	0.487965890718618	0.450738117729626	0.724191629118521
"ARMCX3"	0.194689653789291	0.273768924455879	0.256149811285064	0.312113772727213	0.475944457285769	0.497500256673361
"ARMCX3-AS1"	0.000272847894009569	0	0	0	0	0.0134504056642348
"ARMCX2"	0.0152976177471388	0.0494571230566567	0.0175647121179985	0.0252025389870697	0.0204795316871151	0.0183497012668634
"ZMAT1"	0.106836407747684	0.114191298172811	0.14321569075654	0.240073646443977	0.136145313763047	0.141757845086767
"TCEAL2"	0.00213324728608301	0	0.00258400803936581	0	0	0
"BEX5"	0.0100539401445045	0.00764819450561234	0.00342706134986107	0.00876843641011967	0.0200941551194762	0
"TMSB15A"	0.0628560638427513	0.00506054947446194	0.0504582165308069	0.00682119870473974	0	0
"ARMCX5"	0.0699161019195849	0.11029824240394	0.0791251043693973	0.126909477078311	0.139162512676981	0.123502864565233
"GPRASP1"	0.00800062122837364	0.00612548782098086	0.00703568705936882	0.0105383391394347	0.00620370485253794	0.0108168916580132
"GPRASP2"	0.000869309938127316	0	0	0.00415684509086657	0	0
"BHLHB9"	0.00444483694728309	0	0.00221891589330584	0.0022260150273089	0.0171617252339143	0
"LINC00630"	0.0211832108424721	0.0209193220919007	0.0196733980395276	0.0229696813272829	0.0508756567473262	0.0232433821415053
"Z68871.1"	0.0037817685832066	0.00661026786127428	0.00372403012437614	0.00245114344871395	0	0
"RAB40AL"	0.00134895031017354	0.00402944882378374	0	0.00339566759212865	0	0.0119428082797101
"BEX1"	0.0287245197599769	0.0616675540599171	0.0123763901383293	0.0204897331779329	0.119500270090575	0
"BEX4"	0.206988399328834	0.286903801595203	0.302698833002694	0.306011434486343	0.460630526523358	0.273580399211735
"TCEAL8"	0.389981668939198	0.30785321712932	0.371346475041135	0.406050987763252	0.608999025593434	0.396327805414543
"TCEAL5"	0.000171898384879515	0	0	0	0	0
"BEX2"	0.219825848447723	0.47863365083181	0.301407681717678	0.359243213487216	0.390877058729139	0.396215297675547
"TCEAL9"	0.107747236439068	0.0617163225991277	0.0305432192901552	0.0349462880839126	0.0777965394835133	0
"BEX3"	0.224447884860699	0.0758876775359288	0.0783781902420517	0.0646899070851657	0.112605935187801	0.2437955043408
"AL606763.1"	0.00404652807012477	0.0231853241992864	0.00117344820223272	0.00437829499887668	0	0.0160528073149432
"RAB40A"	0.000442433216609854	0.00366209417587867	0	0.000553940232941673	0	0
"TCEAL4"	0.199632465906593	0.359747387395026	0.206282176627259	0.269049886923266	0.498088889773433	0.303627134957157
"TCEAL3"	0.279501247595276	0.124613324893625	0.109323343889886	0.122665416672015	0.201611584446385	0.0404058749686645
"TCEAL1"	0.049292973883778	0.0499410994651311	0.046021163578042	0.0730268731987658	0.0864249362246974	0.0615347332584635
"MORF4L2"	0.612682047076148	0.521501332993182	0.368071726581435	0.385369255590283	0.444979393263604	0.292788414785674
"MORF4L2-AS1"	0.00576718238297711	0.0104295225063781	0.0100955732757976	0.00861744405720241	0.00232970008838882	0.0183497012668634
"TMEM31"	0.000404131542261698	0	0.00109436034528382	0.00186617892214358	0	0
"RAB9B"	0.00496849708437972	0.00130049835096809	0.000306664143025212	0.00226529164894885	0	0.0184594482840097
"AC234782.2"	0.0254096295297611	0.0686473868269171	0.0121071810757172	0.0149753103939277	0.0378069392448022	0
"TMSB15B"	0.0590710898360937	0.0815121756210985	0.0293472933444846	0.035759420177662	0.0830594348181257	0.0660814831928744
"TMSB15B.1"	0.0145461687270876	0.00942589525077656	0.00104383860152325	0.00504122148924245	0.00703168123982604	0.0108168916580132
"SLC25A53"	0.0667731550113153	0.0938886310090414	0.141099277469961	0.0849400337946254	0.0444762237778622	0.018725312247345
"ZCCHC18"	0.0114715109383711	0	0.0785803281324666	0.0217258622563763	0.0109942302279764	0.00605813874591681
"FAM199X"	0.096610509981628	0.121984952385135	0.113198828568928	0.113693956656549	0.0618909599307111	0.221357823586516
"CXorf57"	0.0376056742309126	0.0321484773554217	0.0196826704808012	0.0174924504560615	0.012485625923156	0.00715387410898498
"TBC1D8B"	0.0241575930064274	0.0251419398417886	0.0195243017311487	0.0361515940800193	0.0775304639941602	0.0357362379747559
"MORC4"	0.0329164589353698	0.00421801201810579	0.015315718466441	0.0162067765470854	0.051941775684445	0.0331548235072362
"RBM41"	0.080062239435694	0.081406886046946	0.0924493544001562	0.10479701230054	0.0118510041901517	0.0861767846873021
"NUP62CL"	0.0362684833231941	0.0207348877254795	0.00994630066663349	0.00465390730417688	0.00770657671550324	0.00823557703394046
"FRMPD3"	0.0198050161109294	0.00497045067076232	0.0156481183290987	0.0199010368503573	0	0
"PRPS1"	0.598630676070491	0.437608238860133	0.382034376089147	0.37320973959464	0.385234358711599	0.213420722845431
"TSC22D3"	3.61783363132486	7.04899580352513	9.05509411010701	9.20746674455956	8.93689634347308	6.03891192135891
"VSIG1"	0.00301609885355432	0.0169097425975506	0.0037161188136033	0.0109613720062892	0.055723288141758	0
"PSMD10"	0.391110967556134	0.274846366431908	0.41192058745447	0.327677399972434	0.335601697731315	0.304668451509831
"ATG4A"	0.0986045094491984	0.0826552323884595	0.138424318000157	0.0989668006842032	0.147379003305881	0.0833269666724914
"NXT2"	0.143101817860403	0.0741204176512993	0.16227479255818	0.114772505459031	0.111436406228629	0.146397286273852
"KCNE5"	0.00107153242322298	0	0.000708081804974162	0.0015168571932304	0	0
"ACSL4"	0.172085750308282	0.265586918890456	0.175258671933589	0.231705567566211	0.276704747484953	0.332161162123549
"TMEM164"	0.0278718443625646	0.0414566878429993	0.018970511884014	0.0377658363682438	0	0.0540455563298671
"AMMECR1"	0.0926328702877958	0.100128880530316	0.118968401517578	0.137625863732699	0.090767384461244	0.0825505746704894
"PAK3"	0.000434869872954873	0.00210962452902632	0	0.000627828800378003	0	0
"CAPN6"	0.00121255660521256	0	0	0.000679334073264006	0	0
"ALG13"	0.379423254534192	0.70768775968495	0.552560470292	0.71496381310113	0.482594945619021	0.436885501277315
"TRPC5"	0	0.0013213235592387	0.000670260109851611	0.000979322103446773	0	0
"LHFPL1"	0.000685505820441642	0	0	0	0	0
"AMOT"	0.00381339398975193	0	0.00696050750029837	0.00289046099788924	0	0
"PLS3"	0.00100530729725447	0	0.0031370816858426	0.00100700097286364	0	0
"DANT2"	0.00084363088743012	0	0	0	0	0
"WDR44"	0.0736935010767093	0.084574449016689	0.0967165969224095	0.120994877817326	0.113352783321575	0.00528195051868754
"DOCK11"	0.131433733260945	0.145800016940507	0.145101907836343	0.187763561794687	0.035020383791123	0.218322515515663
"IL13RA1"	0.0024946054598043	0.0105538709875706	0.013783365347744	0.0028448213498138	0	0
"ZCCHC12"	0.00774668031126268	0.0281931142690251	0.0181029758600177	0.00792623415474236	0	0
"LINC01285"	0.000779817861608848	0.00215578105025341	0.00671603746567693	0	0.0151019304797732	0.0250385593814474
"LONRF3"	0.00184174476371954	0.00673844501284606	0.00247034961157898	0	0	0
"PGRMC1"	0.170588995200256	0.0664712103496243	0.0991991854404405	0.0775826863131329	0.0724167142163154	0.115746110470778
"SLC25A43"	0.0292214206551468	0.0934103755933436	0.0497548029665704	0.0343419714062151	0.0322274689806089	0.0207886377621447
"SLC25A5"	12.6245454585335	8.09597577840957	11.0108351338202	8.02958360602655	6.37517968728032	5.6159912186662
"CXorf56"	0.115556690460428	0.22778801380493	0.0953270108398051	0.148245120489114	0.199996956589828	0.187708382653413
"UBE2A"	1.70101958996519	1.63994275911726	1.38353367021189	1.47947048572795	1.47657861478978	0.882077357992047
"NKRF"	0.0622623417111384	0.0902497564742151	0.0421773843729992	0.0856420048502994	0.0661981409713813	0.0693756882809529
"SEPT6"	1.82114207880321	2.27910959885706	2.9250605673564	3.07600982806576	4.23079553360081	2.9522235317238
"SOWAHD"	0.00506819288304298	0.0168441239545789	0.00400898867717534	0.00741500532630028	0	0.103070529247662
"RPL39"	51.504745785121	50.7868533538985	56.4457562567275	54.7715671422988	48.9165609342734	70.2876044227631
"UPF3B"	0.592050699554342	0.456076853307382	0.46836779563537	0.531897730937119	0.398556451431098	0.721063973437528
"RNF113A"	0.281657219160405	0.288280134002939	0.378067304118669	0.333141441802788	0.412244889674902	0.381797549650775
"NDUFA1"	3.72762798845369	3.22326147257203	4.27605875554618	3.31990770958315	3.63261289829354	3.41199470431123
"NKAP"	0.369620159170853	0.311479760935462	0.398548195263699	0.352385866043661	0.370600189668036	0.367669389258015
"RHOXF1-AS1"	0.000197770658499981	0.00266768892506275	0	0	0	0
"ZBTB33"	0.0614975156887246	0.0722517371397522	0.0770010372813441	0.0725392361269912	0.0543936917977582	0.0980201252480868
"TMEM255A"	0.000644126955613538	0	0	0.00149484438536537	0	0
"LAMP2"	0.153088102251464	0.154486823659918	0.171421103306146	0.184509507907613	0.186148029690276	0.176527075889247
"CUL4B"	0.188331680932971	0.142470301285532	0.229143735543517	0.203761293022553	0.198871095725695	0.367752977531993
"MCTS1"	1.1323823857208	1.12873650719079	1.06676295570192	1.03729578639105	0.935561854012669	0.973871525163091
"C1GALT1C1"	0.124640215035717	0.123782370545098	0.175509987187204	0.186367134329726	0.15726005249126	0.159153272808526
"GLUD2"	0.000819763917322682	0	0.00297432692513495	0	0	0
"AL359851.1"	0.000259864353156132	0	0.00356045347359621	0	0	0
"GRIA3"	0.0037922901001352	0.00549915258058733	0.0109755795118151	0.00438170482809961	0	0
"THOC2"	0.970541834558751	0.88172214723264	1.00109701381918	1.08292439368936	0.946518995197145	0.805194715367577
"XIAP"	0.188789247009514	0.262151021630366	0.246568797358972	0.284794912589219	0.222595611504205	0.356403824468269
"AL121601.1"	0.0383860092940896	0.0266800960581178	0.0880832224672176	0.04404200710756	0.0453288381357128	0.153805166809531
"STAG2"	0.856988875592193	0.664799698038033	0.836036173351999	0.717700282589765	0.53679395035766	0.796568495341809
"SH2D1A"	0.037817529378504	0.0156232014780725	0.0192856509981354	0.0235989958847256	0.0612303166209987	0
"TENM1"	0.000940958420241282	0	0	0.00329094894437541	0	0
"SMARCA1"	0.000223290560632182	0.00252037597960713	0	0.000387607445752981	0	0
"OCRL"	0.0114452116992621	0.00520550420625218	0.0187743793769886	0.0162860800440133	0.0364548812825349	0
"APLN"	0.00120393137122039	0	0	0	0	0
"XPNPEP2"	0.00221291633441154	0.00161232252964376	0.00486630322359845	0.0018606617232331	0.0100067245188767	0
"SASH3"	1.07132792222852	1.48026278423758	1.46493031187389	1.81702047476397	1.60177442607229	1.56212496268315
"ZDHHC9"	0.0189459441332406	0.0164368921751255	0.019682452985709	0.0199606712772908	0.0322357533166428	0.0502152671005639
"UTP14A"	0.160677468265981	0.328765926158972	0.145450868059137	0.151623006620015	0.223826267337812	0.137041019015927
"BCORL1"	0.00393689728898205	0.00318570155201008	0.00478136461070602	0.00783447544085632	0	0
"ELF4"	0.112592456599847	0.0487711844264094	0.0957926302293999	0.120937807547419	0.0204135523956439	0.0819407634775167
"AIFM1"	0.289666044680661	0.317855118468998	0.168122069543634	0.229151359402709	0.177161869200099	0.100855285918664
"RAB33A"	0.154302446917441	0.166944789553375	0.112530065025713	0.221279013716512	0.131605262490157	0.16568325710883
"ZNF280C"	0.0549501278861571	0.104026728844398	0.0591005742158111	0.0583228479323942	0.0495405054594569	0.0430728954693602
"SLC25A14"	0.105204953231156	0.0462845845663687	0.0478192166416309	0.0685851165735969	0.10896695541513	0.137812516376716
"RBMX2"	0.342931695169945	0.291171597327279	0.318543852730711	0.307217072440296	0.361893237636367	0.316207108409222
"ENOX2"	0.118623768917716	0.121196346413712	0.202646911068265	0.165233836511421	0.118476611595984	0.103709703623157
"IGSF1"	0.000531650420331476	0	0	0.000252477912916581	0	0
"FIRRE"	0.000844626361121829	0.00684528760133593	0.0010442805225705	0.00137153758721563	0	0
"STK26"	0.195367748737894	0.113006984476033	0.188472217507209	0.155711915447939	0.141494503301303	0.275258848033046
"RAP2C"	0.196081943884048	0.342505201631124	0.249646771550499	0.327711032042014	0.257767020313596	0.151220265123142
"RAP2C-AS1"	0.00823145062039495	0.00450879985114776	0.00609691451553902	0.0189380759941028	0.0204106625301057	0
"MBNL3"	0.179539553396347	0.143719766680253	0.243424487914349	0.272923826696809	0.268219568552425	0.139418154168082
"GPC4"	0.00107679534802847	0	0	0.00376544306598147	0	0
"GPC3"	0.00016920187829083	0.00102442778793156	0	0	0	0
"PHF6"	1.16749447260493	1.79097708057208	0.827929214443019	2.1297948165656	1.80685421648451	0.843196902194677
"HPRT1"	1.09811470856584	0.500259492828863	0.404838551757028	0.2951739366566	0.238470081841235	0.408617359385025
"AL672032.1"	0	0	0.00207437752332008	0.000450403462413561	0	0
"FAM122B"	0.222926650994757	0.133995040158355	0.191457100074203	0.16608293865957	0.188656998186165	0.259607180407893
"FAM122C"	0.0872757354066661	0.0872632779237289	0.0492099043847514	0.075597916563165	0.0296520849279175	0.0664909301458131
"MOSPD1"	0.0637001405603967	0.0933254739241925	0.0925662643269466	0.089248775280051	0.0623530272331889	0.104659885947434
"SMIM10"	0.00391333497004911	0	0.00221876484930825	0	0.00841345749353005	0
"RTL8C"	0.121630750618529	0.169627274756865	0.123887216297249	0.141329373154321	0.191594896751988	0.175305721727931
"RTL8A"	0.0912975939245102	0.068963007168929	0.0819143529513996	0.083896052006143	0.150049076922916	0.117165349019873
"ZNF75D"	0.042816922527425	0.0375751935903536	0.0551163512662029	0.0590597173511058	0.0282732645685148	0.0525672620596162
"ZNF449"	0.00504659819833299	0	0.00551277231261893	0.00671223218298439	0	0.00897041199308202
"INTS6L-AS1"	0.00127623240199002	0	0.00212091326525202	0.00177718845291875	0	0
"INTS6L"	0.084007618202182	0.14175462758374	0.0734094462084482	0.17933736782234	0.14534065320763	0.199234293618433
"MMGT1"	0.162840041342376	0.192850033070004	0.227808399575847	0.238959839691405	0.238945818434773	0.198404135881559
